protocol_id,biop_url,status,pick_url,pick_source,pubmed_url,pmid,pmcid_hint,doi_hint,candidates,cache,has_phrase,box_class,num_links_in_box
Bio-protocol-3,https://doi.org/10.21769/BioProtoc.5128,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-4,https://doi.org/10.21769/BioProtoc.5127,ok,https://www.doi.org/10.1093/plphys/kiad458,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1093/plphys/kiad458""}]",miss,True,article_box,1
Bio-protocol-2,https://doi.org/10.21769/BioProtoc.5129,ok,https://doi.org/10.1016/j.jbc.2023.104964,original_box_doi,,,,10.1016/j.jbc.2023.104964,"[{""url"": ""https://doi.org/10.1016/j.jbc.2023.104964""}]",miss,True,article_box,1
Bio-protocol-6,https://doi.org/10.21769/BioProtoc.5125,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-7,https://doi.org/10.21769/BioProtoc.5124,ok,https://doi.org/10.1101/2024.09.13.612837,original_box_doi,,,,10.1101/2024.09.13.612837,"[{""url"": ""https://doi.org/10.1101/2024.09.13.612837""}]",miss,True,article_box,1
Bio-protocol-8,https://doi.org/10.21769/BioProtoc.5123,ok,https://www.doi.org/10.1021/acs.jproteome.2c00526,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1021/acs.jproteome.2c00526""}]",miss,True,article_box,1
Bio-protocol-5,https://doi.org/10.21769/BioProtoc.5126,ok,https://doi.org/10.1073/pnas.0805361105,original_box_doi,,,,10.1073/pnas.0805361105,"[{""url"": ""https://doi.org/10.1073/pnas.0805361105""}]",miss,True,article_box,1
Bio-protocol-9,https://doi.org/10.21769/BioProtoc.5122,ok,https://doi.org/10.3390/v16010106,original_box_doi,,,,10.3390/v16010106,"[{""url"": ""https://doi.org/10.3390/v16010106""}]",miss,True,article_box,1
Bio-protocol-1,https://doi.org/10.21769/BioProtoc.5130,ok,https://doi.org/10.1002/app.54928,original_box_doi,,,,10.1002/app.54928,"[{""url"": ""https://doi.org/10.1002/app.54928""}]",miss,True,article_box,1
Bio-protocol-10,https://doi.org/10.21769/BioProtoc.5121,ok,https://doi.org/10.1016/j.algal.2024.103419,original_box_doi,,,,10.1016/j.algal.2024.103419,"[{""url"": ""https://doi.org/10.1016/j.algal.2024.103419""}]",miss,True,article_box,1
Bio-protocol-11,https://doi.org/10.21769/BioProtoc.5120,ok,https://doi.org/10.1016/j.nbt.2024.02.003,original_box_doi,,,,10.1016/j.nbt.2024.02.003,"[{""url"": ""https://doi.org/10.1016/j.nbt.2024.02.003""}]",miss,True,article_box,1
Bio-protocol-12,https://doi.org/10.21769/BioProtoc.5119,ok,https://doi.org/10.7554/eLife.83710,original_box_doi,,,,10.7554/eLife.83710,"[{""url"": ""https://doi.org/10.7554/eLife.83710""}]",miss,True,article_box,1
Bio-protocol-13,https://doi.org/10.21769/BioProtoc.5118,ok,https://doi.org/10.1016/j.isci.2023.107955,original_box_doi,,,,10.1016/j.isci.2023.107955,"[{""url"": ""https://doi.org/10.1016/j.isci.2023.107955""}]",miss,True,article_box,1
Bio-protocol-16,https://doi.org/10.21769/BioProtoc.5115,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-14,https://doi.org/10.21769/BioProtoc.5117,ok,https://doi.org/10.1002/jbm.a.37581,original_box_doi,,,,10.1002/jbm.a.37581,"[{""url"": ""https://doi.org/10.1002/jbm.a.37581""}]",miss,True,article_box,1
Bio-protocol-15,https://doi.org/10.21769/BioProtoc.5116,ok,https://doi.org/10.1038/s41598-024-66042-9,original_box_doi,,,,10.1038/s41598-024-66042-9,"[{""url"": ""https://doi.org/10.1038/s41598-024-66042-9""}]",miss,True,article_box,1
Bio-protocol-17,https://doi.org/10.21769/BioProtoc.5114,ok,https://doi.org/10.1016/j.mcpro.2024.100730,original_box_doi,,,,10.1016/j.mcpro.2024.100730,"[{""url"": ""https://doi.org/10.1016/j.mcpro.2024.100730""}]",miss,True,article_box,1
Bio-protocol-18,https://doi.org/10.21769/BioProtoc.5113,ok,https://www.doi.org/10.1073/pnas.2313148120,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1073/pnas.2313148120""}]",miss,True,article_box,1
Bio-protocol-21,https://doi.org/10.21769/BioProtoc.5110,ok,https://doi.org/10.7554/eLife.57282,original_box_doi,,,,10.7554/eLife.57282,"[{""url"": ""https://doi.org/10.7554/eLife.57282""}]",miss,True,article_box,1
Bio-protocol-19,https://doi.org/10.21769/BioProtoc.5112,ok,https://doi.org/10.1038/s41598-020-64790-y,original_box_doi,,,,10.1038/s41598-020-64790-y,"[{""url"": ""https://doi.org/10.1038/s41598-020-64790-y""}]",miss,True,article_box,1
Bio-protocol-22,https://doi.org/10.21769/BioProtoc.5109,ok,https://www.doi.org/10.1083/jcb.202304020,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1083/jcb.202304020""}]",miss,True,article_box,1
Bio-protocol-20,https://doi.org/10.21769/BioProtoc.5111,ok,https://www.doi.org/10.1093/plphys/kiad189,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1093/plphys/kiad189""}]",miss,True,article_box,1
Bio-protocol-23,https://doi.org/10.21769/BioProtoc.5108,ok,https://doi.org/10.1016/j.xcrm.2020.100097,original_box_doi,,,,10.1016/j.xcrm.2020.100097,"[{""url"": ""https://doi.org/10.1016/j.xcrm.2020.100097""}]",miss,True,article_box,1
Bio-protocol-26,https://doi.org/10.21769/BioProtoc.5105,ok,https://doi.org/10.3389/fphar.2024.1363545,original_box_doi,,,,10.3389/fphar.2024.1363545,"[{""url"": ""https://doi.org/10.3389/fphar.2024.1363545""}]",miss,True,article_box,1
Bio-protocol-24,https://doi.org/10.21769/BioProtoc.5107,ok,https://doi.org/10.3390/ijms242316632,original_box_doi,,,,10.3390/ijms242316632,"[{""url"": ""https://doi.org/10.3390/ijms242316632""}]",miss,True,article_box,1
Bio-protocol-25,https://doi.org/10.21769/BioProtoc.5106,ok,https://doi.org/10.1126/sciadv.abe0834,original_box_doi,,,,10.1126/sciadv.abe0834,"[{""url"": ""https://doi.org/10.1126/sciadv.abe0834""}]",miss,True,article_box,1
Bio-protocol-27,https://doi.org/10.21769/BioProtoc.5104,ok,http://dx.doi.org/10.1186/s13071-023-05789-y,original_box_doi,,,,,"[{""url"": ""http://dx.doi.org/10.1186/s13071-023-05789-y""}]",miss,True,article_box,1
Bio-protocol-28,https://doi.org/10.21769/BioProtoc.5103,ok,https://www.doi.org/10.1093/plphys/kiad528,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1093/plphys/kiad528""}]",miss,True,article_box,1
Bio-protocol-29,https://doi.org/10.21769/BioProtoc.5102,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-30,https://doi.org/10.21769/BioProtoc.5101,ok,https://www.doi.org/10.1016/j.stem.2024.03.011,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1016/j.stem.2024.03.011""}]",miss,True,article_box,1
Bio-protocol-31,https://doi.org/10.21769/BioProtoc.5100,ok,https://www.doi.org/10.1083/jcb.202206121,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1083/jcb.202206121""}]",miss,True,article_box,1
Bio-protocol-37,https://doi.org/10.21769/BioProtoc.5094,ok,https://doi.org/10.1038/s41467-024-47119-5,original_box_doi,,,,10.1038/s41467-024-47119-5,"[{""url"": ""https://doi.org/10.1038/s41467-024-47119-5""}]",miss,True,article_box,1
Bio-protocol-32,https://doi.org/10.21769/BioProtoc.5099,ok,https://doi.org/10.1016/j.jsb.2022.107916,original_box_doi,,,,10.1016/j.jsb.2022.107916,"[{""url"": ""https://doi.org/10.1016/j.jsb.2022.107916""}]",miss,True,article_box,1
Bio-protocol-34,https://doi.org/10.21769/BioProtoc.5097,ok,https://doi.org/10.1038/s41593-024-01592-9,original_box_doi,,,,10.1038/s41593-024-01592-9,"[{""url"": ""https://doi.org/10.1038/s41593-024-01592-9""}]",miss,True,article_box,1
Bio-protocol-33,https://doi.org/10.21769/BioProtoc.5098,ok,https://www.doi.org/10.1523/ENEURO.0500-23.2024,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1523/ENEURO.0500-23.2024""}]",miss,True,article_box,1
Bio-protocol-35,https://doi.org/10.21769/BioProtoc.5096,ok,https://doi.org/10.1172/jci.insight.172062,original_box_doi,,,,10.1172/jci.insight.172062,"[{""url"": ""https://doi.org/10.1172/jci.insight.172062""}]",miss,True,article_box,1
Bio-protocol-38,https://doi.org/10.21769/BioProtoc.5093,ok,https://doi.org/10.3389/fendo.2023.1059228,original_box_doi,,,,10.3389/fendo.2023.1059228,"[{""url"": ""https://doi.org/10.3389/fendo.2023.1059228""}]",miss,True,article_box,1
Bio-protocol-41,https://doi.org/10.21769/BioProtoc.5090,ok,https://doi.org/10.1126/sciadv.abm2411,original_box_doi,,,,10.1126/sciadv.abm2411,"[{""url"": ""https://doi.org/10.1126/sciadv.abm2411""}]",miss,True,article_box,1
Bio-protocol-36,https://doi.org/10.21769/BioProtoc.5095,ok,https://www.doi.org/10.1083/jcb.202206132,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1083/jcb.202206132""}]",miss,True,article_box,1
Bio-protocol-40,https://doi.org/10.21769/BioProtoc.5091,ok,https://www.doi.org/10.1093/nar/gkad545,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1093/nar/gkad545""}]",miss,True,article_box,1
Bio-protocol-39,https://doi.org/10.21769/BioProtoc.5092,ok,http://dx.doi.org/10.3390/biology10080777,original_box_doi,,,,,"[{""url"": ""http://dx.doi.org/10.3390/biology10080777""}]",miss,True,article_box,1
Bio-protocol-44,https://doi.org/10.21769/BioProtoc.5087,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-42,https://doi.org/10.21769/BioProtoc.5089,ok,https://doi.org/10.7554/eLife.86689,original_box_doi,,,,10.7554/eLife.86689,"[{""url"": ""https://doi.org/10.7554/eLife.86689""}]",miss,True,article_box,1
Bio-protocol-43,https://doi.org/10.21769/BioProtoc.5088,ok,https://doi.org/10.7554/eLife.96574.1,original_box_doi,,,,10.7554/eLife.96574.1,"[{""url"": ""https://doi.org/10.7554/eLife.96574.1""}]",miss,True,article_box,1
Bio-protocol-45,https://doi.org/10.21769/BioProtoc.5086,ok,https://www.doi.org/10.1083/jcb.202106092,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1083/jcb.202106092""}]",miss,True,article_box,1
Bio-protocol-47,https://doi.org/10.21769/BioProtoc.5084,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-46,https://doi.org/10.21769/BioProtoc.5085,ok,https://www.science.org/doi/10.1126/sciimmunol.adi0042,original_box_other,,,,,"[{""url"": ""https://www.science.org/doi/10.1126/sciimmunol.adi0042""}]",miss,True,article_box,1
Bio-protocol-48,https://doi.org/10.21769/BioProtoc.5083,ok,https://www.doi.org/10.1093/plphys/kiad644,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1093/plphys/kiad644""}]",miss,True,article_box,1
Bio-protocol-50,https://doi.org/10.21769/BioProtoc.5081,ok,https://doi.org/10.1016/j.reth.2024.02.005,original_box_doi,,,,10.1016/j.reth.2024.02.005,"[{""url"": ""https://doi.org/10.1016/j.reth.2024.02.005""}]",miss,True,article_box,1
Bio-protocol-51,https://doi.org/10.21769/BioProtoc.5080,ok,https://www.doi.org/10.1038/s41467-022-30238-2,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1038/s41467-022-30238-2""}]",miss,True,article_box,1
Bio-protocol-49,https://doi.org/10.21769/BioProtoc.5082,ok,https://doi.org/10.1099/mic.0.001451,original_box_doi,,,,10.1099/mic.0.001451,"[{""url"": ""https://doi.org/10.1099/mic.0.001451""}]",miss,True,article_box,1
Bio-protocol-52,https://doi.org/10.21769/BioProtoc.5079,ok,https://doi.org/10.7554/eLife.91903,original_box_doi,,,,10.7554/eLife.91903,"[{""url"": ""https://doi.org/10.7554/eLife.91903""}]",miss,True,article_box,1
Bio-protocol-53,https://doi.org/10.21769/BioProtoc.5078,ok,https://www.doi.org/10.1083/jcb.202205128,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1083/jcb.202205128""}]",miss,True,article_box,1
Bio-protocol-54,https://doi.org/10.21769/BioProtoc.5077,ok,https://www.science.org/doi/10.1126/sciadv.aau7201,original_box_other,,,,,"[{""url"": ""https://www.science.org/doi/10.1126/sciadv.aau7201""}]",miss,True,article_box,1
Bio-protocol-57,https://doi.org/10.21769/BioProtoc.5074,ok,https://doi.org/10.1186/s13287-023-03626-8,original_box_doi,,,,10.1186/s13287-023-03626-8,"[{""url"": ""https://doi.org/10.1186/s13287-023-03626-8""}]",miss,True,article_box,1
Bio-protocol-55,https://doi.org/10.21769/BioProtoc.5076,ok,http://dx.doi.org/10.1002/jcsm.12299,original_box_doi,,,,,"[{""url"": ""http://dx.doi.org/10.1002/jcsm.12299""}]",miss,True,article_box,1
Bio-protocol-61,https://doi.org/10.21769/BioProtoc.5070,ok,https://doi.org/10.3390/pharmaceutics14051056,original_box_doi,,,,10.3390/pharmaceutics14051056,"[{""url"": ""https://doi.org/10.3390/pharmaceutics14051056""}]",miss,True,article_box,1
Bio-protocol-58,https://doi.org/10.21769/BioProtoc.5073,ok,https://doi.org/10.7554/eLife.82446,original_box_doi,,,,10.7554/eLife.82446,"[{""url"": ""https://doi.org/10.7554/eLife.82446""}]",miss,True,article_box,1
Bio-protocol-60,https://doi.org/10.21769/BioProtoc.5071,ok,http://dx.doi.org/10.1038/s42003-023-04712-6,original_box_doi,,,,,"[{""url"": ""http://dx.doi.org/10.1038/s42003-023-04712-6""}]",miss,True,article_box,1
Bio-protocol-59,https://doi.org/10.21769/BioProtoc.5072,ok,https://doi.org/10.1091/mbc.E22-09-0448,original_box_doi,,,,10.1091/mbc.E22-09-0448,"[{""url"": ""https://doi.org/10.1091/mbc.E22-09-0448""}]",miss,True,article_box,1
Bio-protocol-63,https://doi.org/10.21769/BioProtoc.5068,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-62,https://doi.org/10.21769/BioProtoc.5069,ok,http://www.ncbi.nlm.nih.gov/pubmed/29813124,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/29813124/,29813124,,,"[{""url"": ""http://www.ncbi.nlm.nih.gov/pubmed/29813124""}]",miss,True,article_box,1
Bio-protocol-64,https://doi.org/10.21769/BioProtoc.5067,ok,https://doi.org/10.7554/eLife.91931,original_box_doi,,,,10.7554/eLife.91931,"[{""url"": ""https://doi.org/10.7554/eLife.91931""}]",miss,True,article_box,1
Bio-protocol-65,https://doi.org/10.21769/BioProtoc.5066,ok,https://doi.org/10.1016/j.jbc.2024.105734,original_box_doi,,,,10.1016/j.jbc.2024.105734,"[{""url"": ""https://doi.org/10.1016/j.jbc.2024.105734""}]",miss,True,article_box,1
Bio-protocol-69,https://doi.org/10.21769/BioProtoc.5062,ok,https://doi.org/10.7554/eLife.85348,original_box_doi,,,,10.7554/eLife.85348,"[{""url"": ""https://doi.org/10.7554/eLife.85348""}]",miss,True,article_box,1
Bio-protocol-70,https://doi.org/10.21769/BioProtoc.5061,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-73,https://doi.org/10.21769/BioProtoc.5058,ok,http://dx.doi.org/10.1016/j.celrep.2024.113971,original_box_doi,,,,,"[{""url"": ""http://dx.doi.org/10.1016/j.celrep.2024.113971""}]",miss,True,article_box,1
Bio-protocol-71,https://doi.org/10.21769/BioProtoc.5060,ok,https://doi.org/10.1038/s41598-023-50667-3,original_box_doi,,,,10.1038/s41598-023-50667-3,"[{""url"": ""https://doi.org/10.1038/s41598-023-50667-3""}]",miss,True,article_box,1
Bio-protocol-68,https://doi.org/10.21769/BioProtoc.5063,ok,https://doi.org/10.1186/s13059-024-03219-5,original_box_doi,,,,10.1186/s13059-024-03219-5,"[{""url"": ""https://doi.org/10.1186/s13059-024-03219-5""}]",miss,True,article_box,1
Bio-protocol-72,https://doi.org/10.21769/BioProtoc.5059,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-74,https://doi.org/10.21769/BioProtoc.5057,ok,https://doi.org/10.1016/j.omton.2024.200839,original_box_doi,,,,10.1016/j.omton.2024.200839,"[{""url"": ""https://doi.org/10.1016/j.omton.2024.200839""}]",miss,True,article_box,1
Bio-protocol-75,https://doi.org/10.21769/BioProtoc.5056,ok,https://www.doi.org/10.1093/plphys/kiad658,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1093/plphys/kiad658""}]",miss,True,article_box,1
Bio-protocol-77,https://doi.org/10.21769/BioProtoc.5054,ok,https://www.doi.org/10.1093/plphys/kiad482,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1093/plphys/kiad482""}]",miss,True,article_box,1
Bio-protocol-76,https://doi.org/10.21769/BioProtoc.5055,ok,https://doi.org/10.1039/d3fo04026g,original_box_doi,,,,10.1039/d3fo04026g,"[{""url"": ""https://doi.org/10.1039/d3fo04026g""}]",miss,True,article_box,1
Bio-protocol-78,https://doi.org/10.21769/BioProtoc.5053,ok,https://www.doi.org/10.1186/s12915-023-01734-8,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1186/s12915-023-01734-8""}]",miss,True,article_box,1
Bio-protocol-79,https://doi.org/10.21769/BioProtoc.5052,ok,https://doi.org/10.1126/sciadv.abn0080,original_box_doi,,,,10.1126/sciadv.abn0080,"[{""url"": ""https://doi.org/10.1126/sciadv.abn0080""}]",miss,True,article_box,1
Bio-protocol-80,https://doi.org/10.21769/BioProtoc.5051,ok,https://www.doi.org/10.1083/jcb.202202078,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1083/jcb.202202078""}]",miss,True,article_box,1
Bio-protocol-81,https://doi.org/10.21769/BioProtoc.5050,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-82,https://doi.org/10.21769/BioProtoc.5049,ok,https://doi.org/10.7554/eLife.81407,original_box_doi,,,,10.7554/eLife.81407,"[{""url"": ""https://doi.org/10.7554/eLife.81407""}]",miss,True,article_box,1
Bio-protocol-83,https://doi.org/10.21769/BioProtoc.5048,ok,https://doi.org/10.1021/acs.bioconjchem.3c00380,original_box_doi,,,,10.1021/acs.bioconjchem.3c00380,"[{""url"": ""https://doi.org/10.1021/acs.bioconjchem.3c00380""}]",miss,True,article_box,1
Bio-protocol-86,https://doi.org/10.21769/BioProtoc.5045,ok,https://doi.org/10.7554/eLife.92462,original_box_doi,,,,10.7554/eLife.92462,"[{""url"": ""https://doi.org/10.7554/eLife.92462""}]",miss,True,article_box,1
Bio-protocol-84,https://doi.org/10.21769/BioProtoc.5047,ok,https://www.doi.org/10.1038/s41388-023-02795-3,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1038/s41388-023-02795-3""}]",miss,True,article_box,1
Bio-protocol-85,https://doi.org/10.21769/BioProtoc.5046,ok,https://doi.org/10.1523/JNEUROSCI.1689-23.2024,original_box_doi,,,,10.1523/JNEUROSCI.1689-23.2024,"[{""url"": ""https://doi.org/10.1523/JNEUROSCI.1689-23.2024""}]",miss,True,article_box,1
Bio-protocol-87,https://doi.org/10.21769/BioProtoc.5044,ok,https://doi.org/10.7554/eLife.90347.1,original_box_doi,,,,10.7554/eLife.90347.1,"[{""url"": ""https://doi.org/10.7554/eLife.90347.1""}]",miss,True,article_box,1
Bio-protocol-88,https://doi.org/10.21769/BioProtoc.5043,ok,https://www.doi.org/10.1093/plphys/kiad618,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1093/plphys/kiad618""}]",miss,True,article_box,1
Bio-protocol-89,https://doi.org/10.21769/BioProtoc.5042,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-91,https://doi.org/10.21769/BioProtoc.5040,ok,https://doi.org/10.1080/19336918.2016.1187368,original_box_doi,,,,10.1080/19336918.2016.1187368,"[{""url"": ""https://doi.org/10.1080/19336918.2016.1187368""}]",miss,True,article_box,1
Bio-protocol-90,https://doi.org/10.21769/BioProtoc.5041,ok,https://doi.org/10.1021/acs.nanolett.3c03205,original_box_doi,,,,10.1021/acs.nanolett.3c03205,"[{""url"": ""https://doi.org/10.1021/acs.nanolett.3c03205""}]",miss,True,article_box,1
Bio-protocol-92,https://doi.org/10.21769/BioProtoc.5039,ok,https://www.doi.org/10.1002/pro.4786,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1002/pro.4786""}]",miss,True,article_box,1
Bio-protocol-93,https://doi.org/10.21769/BioProtoc.5038,ok,https://doi.org/10.1186/s13098-020-00561-z,original_box_doi,,,,10.1186/s13098-020-00561-z,"[{""url"": ""https://doi.org/10.1186/s13098-020-00561-z""}]",miss,True,article_box,1
Bio-protocol-94,https://doi.org/10.21769/BioProtoc.5037,ok,https://doi.org/10.1126/sciadv.abn7637,original_box_doi,,,,10.1126/sciadv.abn7637,"[{""url"": ""https://doi.org/10.1126/sciadv.abn7637""}]",miss,True,article_box,1
Bio-protocol-100,https://doi.org/10.21769/BioProtoc.5031,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-97,https://doi.org/10.21769/BioProtoc.5034,ok,https://doi.org/10.1016/j.jbc.2023.105282,original_box_doi,,,,10.1016/j.jbc.2023.105282,"[{""url"": ""https://doi.org/10.1016/j.jbc.2023.105282""}]",miss,True,article_box,1
Bio-protocol-96,https://doi.org/10.21769/BioProtoc.5035,ok,http://dx.doi.org/10.1097/j.pain.0000000000002597,original_box_doi,,,,,"[{""url"": ""http://dx.doi.org/10.1097/j.pain.0000000000002597""}]",miss,True,article_box,1
Bio-protocol-98,https://doi.org/10.21769/BioProtoc.5033,ok,https://doi.org/10.1104/pp.17.01636,original_box_doi,,,,10.1104/pp.17.01636,"[{""url"": ""https://doi.org/10.1104/pp.17.01636""}]",miss,True,article_box,1
Bio-protocol-99,https://doi.org/10.21769/BioProtoc.5032,ok,https://doi.org/10.1128/jb.00399-20,original_box_doi,,,,10.1128/jb.00399-20,"[{""url"": ""https://doi.org/10.1128/jb.00399-20""}]",miss,True,article_box,1
Bio-protocol-102,https://doi.org/10.21769/BioProtoc.5029,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-106,https://doi.org/10.21769/BioProtoc.5025,ok,http://dx.doi.org/10.1016/j.jtherbio.2024.103813,original_box_doi,,,,,"[{""url"": ""http://dx.doi.org/10.1016/j.jtherbio.2024.103813""}]",miss,True,article_box,1
Bio-protocol-103,https://doi.org/10.21769/BioProtoc.5028,ok,https://doi.org/10.7554/eLife.87340.2,original_box_doi,,,,10.7554/eLife.87340.2,"[{""url"": ""https://doi.org/10.7554/eLife.87340.2""}]",miss,True,article_box,1
Bio-protocol-104,https://doi.org/10.21769/BioProtoc.5027,ok,https://doi.org/10.1021/acsami.3c02741,original_box_doi,,,,10.1021/acsami.3c02741,"[{""url"": ""https://doi.org/10.1021/acsami.3c02741""}]",miss,True,article_box,1
Bio-protocol-107,https://doi.org/10.21769/BioProtoc.5024,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-105,https://doi.org/10.21769/BioProtoc.5026,ok,http://dx.doi.org/10.1126/science.adh0614,original_box_doi,,,,,"[{""url"": ""http://dx.doi.org/10.1126/science.adh0614""}]",miss,True,article_box,1
Bio-protocol-108,https://doi.org/10.21769/BioProtoc.5023,ok,https://doi.org/10.7554/eLife.49956,original_box_doi,,,,10.7554/eLife.49956,"[{""url"": ""https://doi.org/10.7554/eLife.49956""}]",miss,True,article_box,1
Bio-protocol-109,https://doi.org/10.21769/BioProtoc.5022,ok,https://doi.org/10.1126/sciadv.adh0102,original_box_doi,,,,10.1126/sciadv.adh0102,"[{""url"": ""https://doi.org/10.1126/sciadv.adh0102""}]",miss,True,article_box,1
Bio-protocol-110,https://doi.org/10.21769/BioProtoc.5021,ok,http://dx.doi.org/10.3389/fimmu.2022.864868,original_box_doi,,,,,"[{""url"": ""http://dx.doi.org/10.3389/fimmu.2022.864868""}]",miss,True,article_box,1
Bio-protocol-112,https://doi.org/10.21769/BioProtoc.5019,ok,https://www.doi.org/10.1371/journal.pgen.1010731,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1371/journal.pgen.1010731""}]",miss,True,article_box,1
Bio-protocol-111,https://doi.org/10.21769/BioProtoc.5020,ok,https://doi.org/10.7554/eLife.81656,original_box_doi,,,,10.7554/eLife.81656,"[{""url"": ""https://doi.org/10.7554/eLife.81656""}]",miss,True,article_box,1
Bio-protocol-116,https://doi.org/10.21769/BioProtoc.5015,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-114,https://doi.org/10.21769/BioProtoc.5017,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-113,https://doi.org/10.21769/BioProtoc.5018,ok,https://www.doi.org/10.1186/s12974-023-02870-2,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1186/s12974-023-02870-2""}]",miss,True,article_box,1
Bio-protocol-117,https://doi.org/10.21769/BioProtoc.5014,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-115,https://doi.org/10.21769/BioProtoc.5016,ok,https://pubmed.ncbi.nlm.nih.gov/35463640/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/35463640/,35463640,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/35463640/""}]",miss,True,article_box,1
Bio-protocol-120,https://doi.org/10.21769/BioProtoc.5011,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-119,https://doi.org/10.21769/BioProtoc.5012,ok,https://pubmed.ncbi.nlm.nih.gov/37173533/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/37173533/,37173533,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/37173533/""}]",miss,True,article_box,1
Bio-protocol-118,https://doi.org/10.21769/BioProtoc.5013,ok,https://pubmed.ncbi.nlm.nih.gov/35330301/,original_box_pubmed,https://pubmed.ncbi.nlm.nih.gov/35330301/,35330301,,,"[{""url"": ""https://pubmed.ncbi.nlm.nih.gov/35330301/""}]",miss,True,article_box,1
Bio-protocol-123,https://doi.org/10.21769/BioProtoc.5008,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-121,https://doi.org/10.21769/BioProtoc.5010,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-125,https://doi.org/10.21769/BioProtoc.5006,fetch_fail,,,,,,,[],miss,,,0
Bio-protocol-122,https://doi.org/10.21769/BioProtoc.5009,ok,https://www.doi.org/10.1242/jcs.260809,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1242/jcs.260809""}]",miss,True,article_box,1
Bio-protocol-124,https://doi.org/10.21769/BioProtoc.5007,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-126,https://doi.org/10.21769/BioProtoc.5005,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-127,https://doi.org/10.21769/BioProtoc.5004,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-128,https://doi.org/10.21769/BioProtoc.5003,ok,https://elifesciences.org/articles/48287,original_box_other,,,,,"[{""url"": ""https://elifesciences.org/articles/48287""}]",miss,True,article_box,1
Bio-protocol-131,https://doi.org/10.21769/BioProtoc.5000,no_phrase_in_page,,,,,,,[],miss,False,,0
Bio-protocol-129,https://doi.org/10.21769/BioProtoc.5002,ok,https://www.doi.org/10.1242/jcs.260809,original_box_doi,,,,,"[{""url"": ""https://www.doi.org/10.1242/jcs.260809""}]",miss,True,article_box,1
